,subject,bvp,time_elapsed
120632,17,-49.71,185.859375
120633,17,10.52,185.875
120634,17,68.25,185.890625
120635,17,109.56,185.90625
120636,17,125.8,185.921875
120637,17,115.02,185.9375
120638,17,81.94,185.953125
120639,17,36.27,185.96875
120640,17,-10.19,185.984375
120641,17,-47.2,186.0
120642,17,-69.15,186.015625
120643,17,-76.23,186.03125
120644,17,-73.11,186.046875
120645,17,-66.05,186.0625
120646,17,-60.08,186.078125
120647,17,-57.68,186.09375
120648,17,-59.62,186.109375
120649,17,-66.19,186.125
120650,17,-77.93,186.140625
120651,17,-94.98,186.15625
120652,17,-115.64,186.171875
120653,17,-135.76,186.1875
120654,17,-149.7,186.203125
120655,17,-152.56,186.21875
120656,17,-142.45,186.234375
120657,17,-121.33,186.25
120658,17,-93.75,186.265625
120659,17,-64.72,186.28125
120660,17,-37.92,186.296875
120661,17,-14.79,186.3125
120662,17,5.06,186.328125
120663,17,23.08,186.34375
120664,17,40.84,186.359375
120665,17,59.34,186.375
120666,17,78.66,186.390625
120667,17,97.52,186.40625
120668,17,113.47,186.421875
120669,17,123.62,186.4375
120670,17,125.87,186.453125
120671,17,120.06,186.46875
120672,17,108.3,186.484375
120673,17,94.34,186.5
120674,17,81.91,186.515625
120675,17,73.26,186.53125
120676,17,68.43,186.546875
120677,17,65.72,186.5625
120678,17,62.91,186.578125
120679,17,58.44,186.59375
120680,17,52.01,186.609375
120681,17,44.39,186.625
120682,17,36.67,186.640625
120683,17,29.54,186.65625
120684,17,23.0,186.671875
120685,17,16.47,186.6875
120686,17,9.32,186.703125
120687,17,1.23,186.71875
120688,17,-7.54,186.734375
120689,17,-16.28,186.75
120690,17,-24.11,186.765625
120691,17,-30.45,186.78125
120692,17,-35.24,186.796875
120693,17,-39.01,186.8125
120694,17,-42.58,186.828125
120695,17,-46.74,186.84375
120696,17,-51.92,186.859375
120697,17,-58.08,186.875
120698,17,-64.77,186.890625
120699,17,-71.27,186.90625
120700,17,-76.7,186.921875
120701,17,-80.14,186.9375
120702,17,-80.73,186.953125
120703,17,-77.83,186.96875
120704,17,-71.18,186.984375
120705,17,-61.08,187.0
120706,17,-48.37,187.015625
120707,17,-34.25,187.03125
120708,17,-19.92,187.046875
120709,17,-6.4,187.0625
120710,17,5.59,187.078125
120711,17,15.57,187.09375
120712,17,23.18,187.109375
120713,17,28.18,187.125
120714,17,30.53,187.140625
120715,17,30.52,187.15625
120716,17,28.86,187.171875
120717,17,26.43,187.1875
120718,17,24.13,187.203125
120719,17,22.47,187.21875
120720,17,21.54,187.234375
120721,17,21.02,187.25
120722,17,20.45,187.265625
120723,17,19.43,187.28125
120724,17,17.86,187.296875
120725,17,15.88,187.3125
120726,17,13.72,187.328125
120727,17,11.59,187.34375
120728,17,9.39,187.359375
120729,17,6.84,187.375
120730,17,3.52,187.390625
120731,17,-0.89,187.40625
120732,17,-6.42,187.421875
120733,17,-12.81,187.4375
120734,17,-19.53,187.453125
120735,17,-26.01,187.46875
120736,17,-31.8,187.484375
120737,17,-36.78,187.5
120738,17,-41.13,187.515625
120739,17,-45.26,187.53125
120740,17,-49.68,187.546875
120741,17,-54.89,187.5625
120742,17,-61.07,187.578125
120743,17,-68.0,187.59375
120744,17,-74.82,187.609375
120745,17,-80.15,187.625
120746,17,-82.35,187.640625
120747,17,-80.15,187.65625
120748,17,-73.11,187.671875
120749,17,-61.89,187.6875
120750,17,-47.97,187.703125
120751,17,-33.2,187.71875
120752,17,-19.07,187.734375
120753,17,-6.37,187.75
120754,17,4.77,187.765625
120755,17,14.52,187.78125
120756,17,23.02,187.796875
120757,17,30.15,187.8125
120758,17,35.66,187.828125
120759,17,39.36,187.84375
120760,17,41.37,187.859375
120761,17,42.09,187.875
120762,17,41.98,187.890625
120763,17,41.47,187.90625
120764,17,40.69,187.921875
120765,17,39.57,187.9375
120766,17,37.93,187.953125
120767,17,35.71,187.96875
120768,17,33.03,187.984375
120769,17,30.18,188.0
120770,17,27.46,188.015625
120771,17,24.99,188.03125
120772,17,22.61,188.046875
120773,17,19.88,188.0625
120774,17,16.31,188.078125
120775,17,11.57,188.09375
120776,17,5.73,188.109375
120777,17,-0.76,188.125
120778,17,-7.22,188.140625
120779,17,-13.03,188.15625
120780,17,-17.92,188.171875
120781,17,-22.06,188.1875
120782,17,-25.96,188.203125
120783,17,-30.29,188.21875
120784,17,-35.66,188.234375
120785,17,-42.42,188.25
120786,17,-50.56,188.265625
120787,17,-59.56,188.28125
120788,17,-68.26,188.296875
120789,17,-75.04,188.3125
120790,17,-78.12,188.328125
120791,17,-76.11,188.34375
120792,17,-68.56,188.359375
120793,17,-56.19,188.375
120794,17,-40.74,188.390625
120795,17,-24.35,188.40625
120796,17,-8.86,188.421875
120797,17,4.7,188.4375
120798,17,16.12,188.453125
120799,17,25.71,188.46875
120800,17,33.8,188.484375
120801,17,40.48,188.5
120802,17,45.6,188.515625
120803,17,48.91,188.53125
120804,17,50.4,188.546875
120805,17,50.34,188.5625
120806,17,49.22,188.578125
120807,17,47.55,188.59375
120808,17,45.69,188.609375
120809,17,43.78,188.625
120810,17,41.78,188.640625
120811,17,39.61,188.65625
120812,17,37.26,188.671875
120813,17,34.87,188.6875
120814,17,32.58,188.703125
120815,17,30.46,188.71875
120816,17,28.34,188.734375
120817,17,25.87,188.75
120818,17,22.59,188.765625
120819,17,18.12,188.78125
120820,17,12.4,188.796875
120821,17,5.78,188.8125
120822,17,-1.12,188.828125
120823,17,-7.57,188.84375
120824,17,-13.07,188.859375
120825,17,-17.58,188.875
120826,17,-21.56,188.890625
120827,17,-25.85,188.90625
120828,17,-31.38,188.921875
120829,17,-38.8,188.9375
120830,17,-48.1,188.953125
120831,17,-58.44,188.96875
120832,17,-68.14,188.984375
120833,17,-75.01,189.0
120834,17,-77.05,189.015625
120835,17,-73.01,189.03125
120836,17,-62.95,189.046875
120837,17,-48.23,189.0625
120838,17,-31.06,189.078125
120839,17,-13.79,189.09375
120840,17,1.85,189.109375
120841,17,15.08,189.125
120842,17,25.96,189.140625
120843,17,34.96,189.15625
120844,17,42.47,189.171875
120845,17,48.51,189.1875
120846,17,52.83,189.203125
120847,17,55.2,189.21875
120848,17,55.65,189.234375
120849,17,54.61,189.25
120850,17,52.76,189.265625
120851,17,50.77,189.28125
120852,17,49.07,189.296875
120853,17,47.71,189.3125
120854,17,46.47,189.328125
120855,17,45.02,189.34375
120856,17,43.13,189.359375
120857,17,40.77,189.375
120858,17,38.12,189.390625
120859,17,35.46,189.40625
120860,17,32.99,189.421875
120861,17,30.67,189.4375
120862,17,28.2,189.453125
120863,17,25.09,189.46875
120864,17,20.88,189.484375
120865,17,15.38,189.5
120866,17,8.76,189.515625
120867,17,1.6,189.53125
120868,17,-5.34,189.546875
120869,17,-11.37,189.5625
120870,17,-16.21,189.578125
120871,17,-20.03,189.59375
120872,17,-23.44,189.609375
120873,17,-27.21,189.625
120874,17,-32.03,189.640625
120875,17,-38.34,189.65625
120876,17,-46.2,189.671875
120877,17,-55.14,189.6875
120878,17,-64.19,189.703125
120879,17,-71.81,189.71875
120880,17,-76.21,189.734375
120881,17,-75.8,189.75
120882,17,-69.69,189.765625
120883,17,-58.14,189.78125
120884,17,-42.55,189.796875
120885,17,-25.12,189.8125
120886,17,-8.16,189.828125
120887,17,6.62,189.84375
120888,17,18.44,189.859375
120889,17,27.35,189.875
120890,17,33.83,189.890625
120891,17,38.36,189.90625
120892,17,41.18,189.921875
120893,17,42.25,189.9375
120894,17,41.58,189.953125
120895,17,39.44,189.96875
120896,17,36.44,189.984375
120897,17,33.41,190.0
120898,17,31.11,190.015625
120899,17,29.9,190.03125
120900,17,29.6,190.046875
120901,17,29.62,190.0625
120902,17,29.25,190.078125
120903,17,28.01,190.09375
120904,17,25.85,190.109375
120905,17,23.13,190.125
120906,17,20.33,190.140625
120907,17,17.81,190.15625
120908,17,15.59,190.171875
120909,17,13.39,190.1875
120910,17,10.74,190.203125
120911,17,7.26,190.21875
120912,17,2.82,190.234375
120913,17,-2.41,190.25
120914,17,-8.02,190.265625
120915,17,-13.56,190.28125
120916,17,-18.66,190.296875
120917,17,-23.15,190.3125
120918,17,-27.12,190.328125
120919,17,-30.86,190.34375
120920,17,-34.85,190.359375
120921,17,-39.56,190.375
120922,17,-45.44,190.390625
120923,17,-52.77,190.40625
120924,17,-61.4,190.421875
120925,17,-70.64,190.4375
120926,17,-79.14,190.453125
120927,17,-84.98,190.46875
120928,17,-86.13,190.484375
120929,17,-81.21,190.5
120930,17,-69.93,190.515625
120931,17,-53.41,190.53125
120932,17,-33.85,190.546875
120933,17,-13.85,190.5625
120934,17,4.41,190.578125
120935,17,19.64,190.59375
120936,17,31.48,190.609375
120937,17,40.26,190.625
120938,17,46.46,190.640625
120939,17,50.41,190.65625
120940,17,52.28,190.671875
120941,17,52.21,190.6875
120942,17,50.56,190.703125
120943,17,47.95,190.71875
120944,17,45.18,190.734375
120945,17,42.95,190.75
120946,17,41.67,190.765625
120947,17,41.25,190.78125
120948,17,41.29,190.796875
120949,17,41.2,190.8125
120950,17,40.47,190.828125
120951,17,38.8,190.84375
120952,17,36.23,190.859375
120953,17,32.94,190.875
120954,17,29.21,190.890625
120955,17,25.23,190.90625
120956,17,21.1,190.921875
120957,17,16.81,190.9375
120958,17,12.24,190.953125
120959,17,7.22,190.96875
120960,17,1.55,190.984375
120961,17,-4.82,191.0
120962,17,-11.82,191.015625
120963,17,-19.13,191.03125
120964,17,-26.29,191.046875
120965,17,-32.85,191.0625
120966,17,-38.51,191.078125
120967,17,-43.29,191.09375
120968,17,-47.52,191.109375
120969,17,-51.8,191.125
120970,17,-56.83,191.140625
120971,17,-63.3,191.15625
120972,17,-71.62,191.171875
120973,17,-81.7,191.1875
120974,17,-92.69,191.203125
120975,17,-102.85,191.21875
120976,17,-109.83,191.234375
120977,17,-111.21,191.25
120978,17,-105.39,191.265625
120979,17,-92.15,191.28125
120980,17,-72.97,191.296875
120981,17,-50.52,191.3125
120982,17,-27.84,191.328125
120983,17,-7.45,191.34375
120984,17,9.33,191.359375
120985,17,22.36,191.375
120986,17,32.26,191.390625
120987,17,39.86,191.40625
120988,17,45.67,191.421875
120989,17,49.86,191.4375
120990,17,52.4,191.453125
120991,17,53.36,191.46875
120992,17,53.09,191.484375
120993,17,52.2,191.5
120994,17,51.31,191.515625
120995,17,50.82,191.53125
120996,17,50.78,191.546875
120997,17,50.87,191.5625
120998,17,50.63,191.578125
120999,17,49.66,191.59375
121000,17,47.79,191.609375
121001,17,45.02,191.625
121002,17,41.49,191.640625
121003,17,37.34,191.65625
121004,17,32.67,191.671875
121005,17,27.56,191.6875
121006,17,22.1,191.703125
121007,17,16.35,191.71875
121008,17,10.38,191.734375
121009,17,4.18,191.75
121010,17,-2.31,191.765625
121011,17,-9.14,191.78125
121012,17,-16.27,191.796875
121013,17,-23.55,191.8125
121014,17,-30.73,191.828125
121015,17,-37.59,191.84375
121016,17,-44.01,191.859375
121017,17,-50.1,191.875
121018,17,-56.21,191.890625
121019,17,-62.93,191.90625
121020,17,-70.91,191.921875
121021,17,-80.69,191.9375
121022,17,-92.31,191.953125
121023,17,-104.93,191.96875
121024,17,-116.74,191.984375
121025,18,64.0,0.0
121026,18,-0.0,0.015625
121027,18,-0.0,0.03125
121028,18,-0.0,0.046875
121029,18,-0.0,0.0625
121030,18,-0.0,0.078125
121031,18,-0.0,0.09375
121032,18,-0.0,0.109375
121033,18,-0.0,0.125
121034,18,-0.0,0.140625
121035,18,-0.0,0.15625
121036,18,0.0,0.171875
121037,18,0.01,0.1875
121038,18,0.01,0.203125
121039,18,-0.0,0.21875
121040,18,-0.03,0.234375
121041,18,-0.05,0.25
121042,18,-0.05,0.265625
121043,18,0.0,0.28125
121044,18,0.13,0.296875
121045,18,0.36,0.3125
121046,18,0.66,0.328125
121047,18,1.01,0.34375
121048,18,1.37,0.359375
121049,18,1.72,0.375
121050,18,2.06,0.390625
121051,18,2.4,0.40625
121052,18,2.79,0.421875
121053,18,3.24,0.4375
121054,18,3.8,0.453125
121055,18,4.42,0.46875
121056,18,5.06,0.484375
121057,18,5.66,0.5
121058,18,6.2,0.515625
121059,18,6.68,0.53125
121060,18,7.15,0.546875
121061,18,7.68,0.5625
121062,18,8.31,0.578125
121063,18,9.14,0.59375
121064,18,10.09,0.609375
121065,18,11.04,0.625
121066,18,11.88,0.640625
121067,18,12.56,0.65625
121068,18,13.14,0.671875
121069,18,13.76,0.6875
121070,18,14.65,0.703125
121071,18,15.96,0.71875
121072,18,17.91,0.734375
121073,18,20.32,0.75
121074,18,22.9,0.765625
121075,18,25.38,0.78125
121076,18,27.58,0.796875
121077,18,29.57,0.8125
121078,18,31.68,0.828125
121079,18,34.32,0.84375
121080,18,37.81,0.859375
121081,18,42.54,0.875
121082,18,48.15,0.890625
121083,18,54.1,0.90625
121084,18,59.83,0.921875
121085,18,64.97,0.9375
121086,18,69.58,0.953125
121087,18,74.14,0.96875
121088,18,79.34,0.984375
121089,18,85.71,1.0
121090,18,93.76,1.015625
121091,18,103.0,1.03125
121092,18,112.62,1.046875
121093,18,121.73,1.0625
121094,18,129.77,1.078125
121095,18,136.75,1.09375
121096,18,143.3,1.109375
121097,18,150.75,1.125
121098,18,157.77,1.140625
121099,18,166.64,1.15625
121100,18,177.95,1.171875
121101,18,191.79,1.1875
121102,18,206.97,1.203125
121103,18,220.57,1.21875
121104,18,228.25,1.234375
121105,18,225.36,1.25
121106,18,208.53,1.265625
121107,18,176.87,1.28125
121108,18,132.76,1.296875
121109,18,80.05,1.3125
121110,18,23.07,1.328125
121111,18,-34.94,1.34375
121112,18,-92.44,1.359375
121113,18,-149.16,1.375
121114,18,-205.23,1.390625
121115,18,-260.37,1.40625
121116,18,-313.74,1.421875
121117,18,-363.87,1.4375
121118,18,-409.83,1.453125
121119,18,-450.91,1.46875
121120,18,-486.5,1.484375
121121,18,-515.74,1.5
121122,18,-537.23,1.515625
121123,18,-549.22,1.53125
121124,18,-549.96,1.546875
121125,18,-538.37,1.5625
121126,18,-514.21,1.578125
121127,18,-478.67,1.59375
121128,18,-433.88,1.609375
121129,18,-382.45,1.625
121130,18,-327.02,1.640625
121131,18,-269.84,1.65625
121132,18,-212.63,1.671875
121133,18,-156.66,1.6875
121134,18,-102.95,1.703125
121135,18,-52.37,1.71875
121136,18,-5.9,1.734375
121137,18,35.58,1.75
121138,18,71.43,1.765625
121139,18,101.35,1.78125
121140,18,125.5,1.796875
121141,18,144.38,1.8125
121142,18,158.69,1.828125
121143,18,169.15,1.84375
121144,18,176.37,1.859375
121145,18,180.75,1.875
121146,18,182.57,1.890625
121147,18,182.07,1.90625
121148,18,179.51,1.921875
121149,18,175.23,1.9375
121150,18,169.65,1.953125
121151,18,163.18,1.96875
121152,18,156.15,1.984375
121153,18,148.81,2.0
121154,18,141.3,2.015625
121155,18,133.69,2.03125
121156,18,126.02,2.046875
121157,18,118.33,2.0625
121158,18,110.69,2.078125
121159,18,103.16,2.09375
121160,18,95.8,2.109375
121161,18,88.68,2.125
121162,18,81.83,2.140625
121163,18,75.25,2.15625
121164,18,68.95,2.171875
121165,18,62.95,2.1875
121166,18,57.25,2.203125
121167,18,51.86,2.21875
121168,18,46.78,2.234375
121169,18,42.03,2.25
121170,18,37.59,2.265625
121171,18,33.45,2.28125
121172,18,29.61,2.296875
121173,18,26.07,2.3125
121174,18,22.81,2.328125
121175,18,19.83,2.34375
121176,18,17.11,2.359375
121177,18,14.67,2.375
121178,18,12.48,2.390625
121179,18,10.54,2.40625
121180,18,8.83,2.421875
121181,18,7.35,2.4375
121182,18,6.07,2.453125
121183,18,4.97,2.46875
121184,18,4.05,2.484375
121185,18,3.27,2.5
121186,18,2.62,2.515625
121187,18,2.09,2.53125
121188,18,1.65,2.546875
121189,18,1.3,2.5625
121190,18,1.01,2.578125
121191,18,0.79,2.59375
121192,18,0.61,2.609375
121193,18,0.47,2.625
121194,18,0.37,2.640625
121195,18,0.29,2.65625
121196,18,0.23,2.671875
121197,18,0.19,2.6875
121198,18,0.16,2.703125
121199,18,0.14,2.71875
121200,18,0.14,2.734375
121201,18,0.15,2.75
121202,18,0.16,2.765625
121203,18,0.18,2.78125
121204,18,0.21,2.796875
121205,18,0.24,2.8125
121206,18,0.28,2.828125
121207,18,0.32,2.84375
121208,18,0.36,2.859375
121209,18,0.4,2.875
121210,18,0.45,2.890625
121211,18,0.49,2.90625
121212,18,0.54,2.921875
121213,18,0.59,2.9375
121214,18,0.65,2.953125
121215,18,0.7,2.96875
121216,18,0.76,2.984375
121217,18,0.83,3.0
121218,18,0.9,3.015625
121219,18,0.97,3.03125
121220,18,1.06,3.046875
121221,18,1.16,3.0625
121222,18,1.26,3.078125
121223,18,1.38,3.09375
121224,18,1.51,3.109375
121225,18,1.66,3.125
121226,18,1.83,3.140625
121227,18,2.01,3.15625
121228,18,2.22,3.171875
121229,18,2.45,3.1875
121230,18,2.7,3.203125
121231,18,2.98,3.21875
121232,18,3.29,3.234375
121233,18,3.62,3.25
121234,18,3.99,3.265625
121235,18,4.41,3.28125
121236,18,4.87,3.296875
121237,18,5.36,3.3125
121238,18,5.87,3.328125
121239,18,6.38,3.34375
121240,18,6.9,3.359375
121241,18,7.41,3.375
121242,18,7.96,3.390625
121243,18,8.57,3.40625
121244,18,9.26,3.421875
121245,18,10.05,3.4375
121246,18,10.92,3.453125
121247,18,11.84,3.46875
121248,18,12.76,3.484375
121249,18,13.7,3.5
121250,18,14.64,3.515625
121251,18,15.63,3.53125
121252,18,16.7,3.546875
121253,18,17.87,3.5625
121254,18,19.13,3.578125
121255,18,20.41,3.59375
121256,18,21.6,3.609375
121257,18,22.52,3.625
121258,18,23.06,3.640625
121259,18,23.09,3.65625
121260,18,22.55,3.671875
121261,18,21.46,3.6875
121262,18,19.81,3.703125
121263,18,17.59,3.71875
121264,18,14.73,3.734375
121265,18,11.18,3.75
121266,18,6.85,3.765625
121267,18,1.86,3.78125
121268,18,-3.55,3.796875
121269,18,-8.98,3.8125
121270,18,-13.99,3.828125
121271,18,-18.19,3.84375
121272,18,-21.4,3.859375
121273,18,-23.7,3.875
121274,18,-25.4,3.890625
121275,18,-26.87,3.90625
121276,18,-28.37,3.921875
121277,18,-29.93,3.9375
121278,18,-31.33,3.953125
121279,18,-32.19,3.96875
121280,18,-32.22,3.984375
121281,18,-31.39,4.0
121282,18,-30.03,4.015625
121283,18,-28.75,4.03125
121284,18,-28.14,4.046875
121285,18,-28.58,4.0625
121286,18,-29.99,4.078125
121287,18,-31.83,4.09375
121288,18,-33.4,4.109375
121289,18,-34.11,4.125
121290,18,-33.74,4.140625
121291,18,-32.57,4.15625
121292,18,-31.2,4.171875
121293,18,-30.36,4.1875
121294,18,-30.65,4.203125
121295,18,-32.51,4.21875
121296,18,-36.11,4.234375
121297,18,-41.05,4.25
121298,18,-46.1,4.265625
121299,18,-49.22,4.28125
121300,18,-47.99,4.296875
121301,18,-40.57,4.3125
121302,18,-26.71,4.328125
121303,18,-8.2,4.34375
121304,18,11.44,4.359375
121305,18,28.36,4.375
121306,18,39.7,4.390625
121307,18,44.64,4.40625
121308,18,44.4,4.421875
121309,18,41.23,4.4375
121310,18,37.35,4.453125
121311,18,34.03,4.46875
121312,18,31.52,4.484375
121313,18,29.47,4.5
121314,18,27.6,4.515625
121315,18,25.96,4.53125
121316,18,24.86,4.546875
121317,18,24.53,4.5625
121318,18,24.84,4.578125
121319,18,25.3,4.59375
121320,18,25.25,4.609375
121321,18,24.14,4.625
121322,18,21.82,4.640625
121323,18,18.6,4.65625
121324,18,15.13,4.671875
121325,18,12.1,4.6875
121326,18,9.91,4.703125
121327,18,8.51,4.71875
121328,18,7.42,4.734375
121329,18,5.86,4.75
121330,18,3.56,4.765625
121331,18,0.28,4.78125
121332,18,-3.85,4.796875
121333,18,-8.52,4.8125
121334,18,-13.34,4.828125
121335,18,-18.03,4.84375
121336,18,-22.43,4.859375
121337,18,-26.28,4.875
121338,18,-29.21,4.890625
121339,18,-30.59,4.90625
121340,18,-29.79,4.921875
121341,18,-26.38,4.9375
121342,18,-20.4,4.953125
121343,18,-12.44,4.96875
121344,18,-3.54,4.984375
121345,18,5.09,5.0
121346,18,12.49,5.015625
121347,18,18.14,5.03125
121348,18,22.02,5.046875
121349,18,24.37,5.0625
121350,18,25.52,5.078125
121351,18,25.66,5.09375
121352,18,24.87,5.109375
121353,18,23.2,5.125
121354,18,20.8,5.140625
121355,18,18.0,5.15625
121356,18,15.24,5.171875
121357,18,12.92,5.1875
121358,18,11.27,5.203125
121359,18,10.25,5.21875
121360,18,9.68,5.234375
121361,18,9.21,5.25
121362,18,8.52,5.265625
121363,18,7.32,5.28125
121364,18,5.46,5.296875
121365,18,2.88,5.3125
121366,18,-0.29,5.328125
121367,18,-3.89,5.34375
121368,18,-7.68,5.359375
121369,18,-11.45,5.375
121370,18,-15.08,5.390625
121371,18,-18.52,5.40625
121372,18,-21.8,5.421875
121373,18,-25.01,5.4375
121374,18,-28.28,5.453125
121375,18,-31.88,5.46875
121376,18,-36.06,5.484375
121377,18,-40.94,5.5
121378,18,-46.31,5.515625
121379,18,-51.45,5.53125
121380,18,-55.25,5.546875
121381,18,-56.44,5.5625
121382,18,-54.13,5.578125
121383,18,-48.12,5.59375
121384,18,-39.05,5.609375
121385,18,-28.23,5.625
121386,18,-17.11,5.640625
121387,18,-6.84,5.65625
121388,18,2.03,5.671875
121389,18,9.43,5.6875
121390,18,15.6,5.703125
121391,18,20.66,5.71875
121392,18,24.53,5.734375
121393,18,27.0,5.75
121394,18,27.91,5.765625
121395,18,27.42,5.78125
121396,18,25.98,5.796875
121397,18,24.22,5.8125
121398,18,22.64,5.828125
121399,18,21.48,5.84375
121400,18,20.64,5.859375
121401,18,19.84,5.875
121402,18,18.84,5.890625
121403,18,17.53,5.90625
121404,18,15.92,5.921875
121405,18,14.05,5.9375
121406,18,11.93,5.953125
121407,18,9.44,5.96875
121408,18,6.5,5.984375
121409,18,3.11,6.0
121410,18,-0.59,6.015625
121411,18,-4.33,6.03125
121412,18,-7.93,6.046875
121413,18,-11.34,6.0625
121414,18,-14.76,6.078125
121415,18,-18.56,6.09375
121416,18,-23.16,6.109375
121417,18,-28.77,6.125
121418,18,-35.19,6.140625
121419,18,-41.78,6.15625
121420,18,-47.41,6.171875
121421,18,-50.87,6.1875
121422,18,-51.14,6.203125
121423,18,-47.84,6.21875
121424,18,-41.26,6.234375
121425,18,-32.34,6.25
121426,18,-22.3,6.265625
121427,18,-12.23,6.28125
121428,18,-2.89,6.296875
121429,18,5.43,6.3125
121430,18,12.67,6.328125
121431,18,18.81,6.34375
121432,18,23.74,6.359375
121433,18,27.27,6.375
121434,18,29.32,6.390625
121435,18,30.02,6.40625
121436,18,29.76,6.421875
121437,18,29.05,6.4375
121438,18,28.38,6.453125
121439,18,28.03,6.46875
121440,18,28.02,6.484375
121441,18,28.19,6.5
121442,18,28.32,6.515625
121443,18,28.17,6.53125
121444,18,27.56,6.546875
121445,18,26.39,6.5625
121446,18,24.59,6.578125
121447,18,22.17,6.59375
121448,18,19.21,6.609375
121449,18,15.81,6.625
121450,18,12.1,6.640625
121451,18,8.17,6.65625
121452,18,4.12,6.671875
121453,18,-0.0,6.6875
121454,18,-4.17,6.703125
121455,18,-8.48,6.71875
121456,18,-13.14,6.734375
121457,18,-18.38,6.75
121458,18,-24.34,6.765625
121459,18,-30.8,6.78125
121460,18,-37.12,6.796875
121461,18,-42.24,6.8125
121462,18,-45.03,6.828125
121463,18,-44.69,6.84375
121464,18,-40.97,6.859375
121465,18,-34.36,6.875
121466,18,-25.8,6.890625
121467,18,-16.41,6.90625
121468,18,-7.05,6.921875
121469,18,1.72,6.9375
121470,18,9.68,6.953125
121471,18,16.69,6.96875
121472,18,22.61,6.984375
121473,18,27.23,7.0
121474,18,30.41,7.015625
121475,18,32.16,7.03125
121476,18,32.73,7.046875
121477,18,32.53,7.0625
121478,18,32.0,7.078125
121479,18,31.42,7.09375
121480,18,30.96,7.109375
121481,18,30.59,7.125
121482,18,30.23,7.140625
121483,18,29.79,7.15625
121484,18,29.18,7.171875
121485,18,28.29,7.1875
121486,18,27.02,7.203125
121487,18,25.28,7.21875
121488,18,22.95,7.234375
121489,18,19.98,7.25
121490,18,16.36,7.265625
121491,18,12.16,7.28125
121492,18,7.54,7.296875
121493,18,2.78,7.3125
121494,18,-1.81,7.328125
121495,18,-5.97,7.34375
121496,18,-9.62,7.359375
121497,18,-12.89,7.375
121498,18,-16.09,7.390625
121499,18,-19.62,7.40625
121500,18,-23.81,7.421875
121501,18,-28.73,7.4375
121502,18,-34.13,7.453125
121503,18,-39.33,7.46875
121504,18,-43.4,7.484375
121505,18,-45.29,7.5
121506,18,-44.2,7.515625
121507,18,-39.84,7.53125
121508,18,-32.56,7.546875
121509,18,-23.26,7.5625
121510,18,-13.05,7.578125
121511,18,-2.94,7.59375
121512,18,6.4,7.609375
121513,18,14.64,7.625
121514,18,21.64,7.640625
121515,18,27.29,7.65625
121516,18,31.44,7.671875
121517,18,34.02,7.6875
121518,18,35.14,7.703125
121519,18,35.17,7.71875
121520,18,34.68,7.734375
121521,18,34.24,7.75
121522,18,34.2,7.765625
121523,18,34.61,7.78125
121524,18,35.22,7.796875
121525,18,35.66,7.8125
121526,18,35.61,7.828125
121527,18,34.9,7.84375
121528,18,33.56,7.859375
121529,18,31.75,7.875
121530,18,29.65,7.890625
121531,18,27.36,7.90625
121532,18,24.9,7.921875
121533,18,22.16,7.9375
121534,18,19.04,7.953125
121535,18,15.55,7.96875
121536,18,11.8,7.984375
121537,18,8.0,8.0
121538,18,4.39,8.015625
121539,18,1.1,8.03125
121540,18,-1.92,8.046875
121541,18,-4.88,8.0625
121542,18,-8.1,8.078125
121543,18,-11.92,8.09375
121544,18,-16.51,8.109375
121545,18,-21.8,8.125
121546,18,-27.41,8.140625
121547,18,-32.68,8.15625
121548,18,-36.75,8.171875
121549,18,-38.78,8.1875
121550,18,-38.14,8.203125
121551,18,-34.62,8.21875
121552,18,-28.53,8.234375
121553,18,-20.55,8.25
121554,18,-11.59,8.265625
121555,18,-2.43,8.28125
121556,18,6.27,8.296875
121557,18,14.08,8.3125
121558,18,20.65,8.328125
121559,18,25.64,8.34375
121560,18,28.8,8.359375
121561,18,30.07,8.375
121562,18,29.72,8.390625
121563,18,28.33,8.40625
121564,18,26.63,8.421875
121565,18,25.28,8.4375
121566,18,24.58,8.453125
121567,18,24.5,8.46875
121568,18,24.71,8.484375
121569,18,24.87,8.5
121570,18,24.75,8.515625
121571,18,24.35,8.53125
121572,18,23.75,8.546875
121573,18,23.0,8.5625
121574,18,22.0,8.578125
121575,18,20.55,8.59375
121576,18,18.44,8.609375
121577,18,15.64,8.625
121578,18,12.3,8.640625
121579,18,8.71,8.65625
121580,18,5.16,8.671875
121581,18,1.83,8.6875
121582,18,-1.27,8.703125
121583,18,-4.2,8.71875
121584,18,-7.01,8.734375
121585,18,-9.73,8.75
121586,18,-12.42,8.765625
121587,18,-15.23,8.78125
121588,18,-18.45,8.796875
121589,18,-22.32,8.8125
121590,18,-26.83,8.828125
121591,18,-31.53,8.84375
121592,18,-35.54,8.859375
121593,18,-37.71,8.875
121594,18,-37.15,8.890625
121595,18,-33.46,8.90625
121596,18,-27.0,8.921875
121597,18,-18.68,8.9375
121598,18,-9.68,8.953125
121599,18,-1.06,8.96875
121600,18,6.5,8.984375
121601,18,12.71,9.0
121602,18,17.53,9.015625
121603,18,20.95,9.03125
121604,18,22.94,9.046875
121605,18,23.47,9.0625
121606,18,22.69,9.078125
121607,18,20.98,9.09375
121608,18,18.98,9.109375
121609,18,17.3,9.125
121610,18,16.32,9.140625
121611,18,16.01,9.15625
